Customer_ID,Age,Gender,Device,Tenure_Months,Total_Spend,App_Visits,Return_Rate,Preferred_Category
23525,20,Erkek,Mobil Uygulama,6,1035.76,83,0.307,Gaming Ekipmanları
43774,35,Kadın,Mobil Uygulama,77,182.37,2,0,Mobil Aksesuarlar
31758,32,Kadın,Mobil Uygulama,26,1931.41,32,0.106,Akıllı Telefonlar
20520,25,Erkek,Mobil Uygulama,22,1001.21,43,0.136,Gaming Ekipmanları
19506,18,Erkek,Mobil Uygulama,5,597.96,53,0.277,Gaming Ekipmanları
47655,71,Kadın,Masaüstü Web,59,254.62,4,0.01,Mobil Aksesuarlar
6432,38,Erkek,Masaüstü Web,53,5086.52,16,0.043,Gaming Ekipmanları
33056,37,Kadın,Mobil Uygulama,25,1676.93,28,0.144,Akıllı Telefonlar
4320,56,Kadın,Masaüstü Web,49,3643.5,8,0.017,Premium Elektronik
38949,39,Kadın,Mobil Uygulama,13,1866.28,30,0.09,Premium Elektronik
38392,34,Erkek,Masaüstü Web,21,2444.17,21,0.106,Akıllı Telefonlar
26638,34,Kadın,Masaüstü Web,28,1785.12,27,0.078,Akıllı Telefonlar
49796,65,Erkek,Masaüstü Web,48,133.07,6,0.02,Mobil Aksesuarlar
25990,21,Kadın,Mobil Uygulama,19,485.53,35,0.114,Gaming Ekipmanları
20696,18,Erkek,Mobil Uygulama,8,475.66,27,0.296,Gaming Ekipmanları
37517,18,Erkek,Mobil Uygulama,19,1994.21,12,0.171,Akıllı Telefonlar
41024,56,Kadın,Mobil Uygulama,79,144.19,5,0.002,Akıllı Telefonlar
47872,48,Kadın,Masaüstü Web,68,169.57,3,0.007,Gaming Ekipmanları
28900,28,Kadın,Mobil Uygulama,19,2102.35,25,0.069,Akıllı Telefonlar
45689,54,Kadın,Masaüstü Web,51,220.17,1,0,Premium Elektronik
36390,35,Kadın,Mobil Uygulama,22,1053.03,34,0.216,Premium Elektronik
26137,40,Kadın,Masaüstü Web,9,1932.73,27,0.102,Akıllı Telefonlar
45857,51,Kadın,Mobil Uygulama,73,126.19,3,0.02,Mobil Aksesuarlar
23405,20,Erkek,Mobil Uygulama,14,849.55,87,0.266,Gaming Ekipmanları
33579,40,Kadın,Mobil Uygulama,17,1846.88,23,0.112,Akıllı Telefonlar
41853,58,Kadın,Masaüstü Web,61,208.1,4,0,Mobil Aksesuarlar
37549,31,Kadın,Mobil Uygulama,21,2368.53,23,0.153,Akıllı Telefonlar
50109,61,Kadın,Masaüstü Web,48,85.39,5,0.014,Mobil Aksesuarlar
27044,30,Kadın,Mobil Uygulama,11,1339.43,16,0.152,Akıllı Telefonlar
5425,37,Erkek,Masaüstü Web,46,4072.17,3,0,Akıllı Telefonlar
16561,29,Kadın,Mobil Uygulama,14,977.69,40,0.223,Gaming Ekipmanları
17584,23,Kadın,Mobil Uygulama,9,731.68,45,0.226,Gaming Ekipmanları
5561,36,Kadın,Mobil Uygulama,44,5821.21,17,0.058,Premium Elektronik
30162,35,Erkek,Mobil Uygulama,29,1796.82,31,0.041,Mobil Aksesuarlar
33502,32,Kadın,Mobil Uygulama,18,1695.32,24,0.144,Akıllı Telefonlar
9237,47,Erkek,Mobil Uygulama,27,2978.56,23,0.034,Premium Elektronik
2353,45,Kadın,Mobil Uygulama,57,6054.28,13,0.023,Premium Elektronik
18823,21,Kadın,Mobil Uygulama,10,972.75,65,0.218,Gaming Ekipmanları
27137,34,Kadın,Masaüstü Web,35,2062.43,32,0.063,Akıllı Telefonlar
47834,64,Erkek,Masaüstü Web,40,259.31,4,0.021,Akıllı Telefonlar
38696,34,Kadın,Masaüstü Web,23,2494.18,28,0.161,Akıllı Telefonlar
31591,39,Erkek,Mobil Uygulama,25,2195.24,23,0.095,Premium Elektronik
21770,30,Erkek,Masaüstü Web,11,808.97,38,0.21,Gaming Ekipmanları
26034,38,Kadın,Masaüstü Web,1,2261.48,37,0.129,Akıllı Telefonlar
16239,18,Erkek,Mobil Uygulama,16,592.29,69,0.262,Gaming Ekipmanları
26688,33,Erkek,Mobil Uygulama,36,2460,25,0.106,Mobil Aksesuarlar
13106,29,Erkek,Mobil Uygulama,5,739.85,58,0.28,Gaming Ekipmanları
29935,32,Kadın,Masaüstü Web,38,1307.58,27,0.139,Akıllı Telefonlar
42612,71,Kadın,Masaüstü Web,43,135.24,7,0.003,Akıllı Telefonlar
35477,28,Erkek,Masaüstü Web,27,2390.63,31,0.086,Akıllı Telefonlar
16610,24,Kadın,Mobil Uygulama,21,614.63,44,0.299,Gaming Ekipmanları
31689,20,Erkek,Mobil Uygulama,28,2380.5,31,0.237,Akıllı Telefonlar
3219,55,Kadın,Mobil Uygulama,54,4552.02,15,0.035,Premium Elektronik
24684,18,Erkek,Mobil Uygulama,21,1064.55,61,0.193,Mobil Aksesuarlar
9806,30,Kadın,Masaüstü Web,63,3215.63,10,0.025,Gaming Ekipmanları
26721,41,Kadın,Masaüstü Web,32,2045.61,34,0.117,Akıllı Telefonlar
5229,44,Erkek,Mobil Uygulama,44,4129.3,15,0.032,Premium Elektronik
38460,25,Erkek,Mobil Uygulama,14,2055.37,27,0.058,Akıllı Telefonlar
2946,40,Erkek,Mobil Uygulama,57,4543.91,6,0.059,Premium Elektronik
34907,34,Kadın,Mobil Uygulama,47,1667.76,38,0.038,Akıllı Telefonlar
1569,31,Kadın,Masaüstü Web,55,4020.48,8,0.006,Premium Elektronik
26385,37,Erkek,Mobil Uygulama,7,2036.82,28,0.101,Premium Elektronik
48672,60,Erkek,Masaüstü Web,69,164.4,5,0.017,Mobil Aksesuarlar
18742,24,Kadın,Mobil Uygulama,17,1078.97,53,0.291,Akıllı Telefonlar
43490,50,Erkek,Masaüstü Web,33,150.96,5,0.022,Mobil Aksesuarlar
31614,28,Kadın,Masaüstü Web,1,2897.18,16,0.139,Akıllı Telefonlar
40226,27,Erkek,Mobil Uygulama,33,1879.31,11,0,Akıllı Telefonlar
41725,54,Kadın,Masaüstü Web,93,97.09,8,0.026,Gaming Ekipmanları
27049,33,Erkek,Mobil Uygulama,13,2237.71,16,0.098,Akıllı Telefonlar
45910,60,Erkek,Mobil Uygulama,84,136.1,6,0,Mobil Aksesuarlar
18799,18,Erkek,Mobil Uygulama,7,868.55,39,0.415,Gaming Ekipmanları
49727,51,Kadın,Masaüstü Web,64,258.49,3,0.004,Premium Elektronik
13167,21,Kadın,Mobil Uygulama,7,708.61,21,0.164,Gaming Ekipmanları
18057,18,Kadın,Mobil Uygulama,7,607.82,59,0.279,Gaming Ekipmanları
41256,47,Erkek,Mobil Uygulama,69,183.77,7,0,Mobil Aksesuarlar
39481,27,Erkek,Mobil Uygulama,5,1798.96,21,0.054,Premium Elektronik
9993,41,Erkek,Mobil Uygulama,38,4910.15,10,0.015,Premium Elektronik
33462,19,Kadın,Mobil Uygulama,26,2068.24,22,0.084,Akıllı Telefonlar
28058,40,Kadın,Masaüstü Web,14,1975.07,14,0.082,Premium Elektronik
9337,36,Kadın,Mobil Uygulama,50,3696.66,17,0.026,Premium Elektronik
5023,31,Kadın,Mobil Uygulama,43,3612.04,22,0.057,Premium Elektronik
32365,43,Kadın,Mobil Uygulama,14,1856.68,31,0.14,Akıllı Telefonlar
43072,50,Kadın,Masaüstü Web,61,74.41,3,0,Mobil Aksesuarlar
22531,18,Erkek,Mobil Uygulama,23,758.59,77,0.062,Gaming Ekipmanları
39751,32,Erkek,Mobil Uygulama,28,2372.84,19,0.089,Akıllı Telefonlar
2051,38,Erkek,Masaüstü Web,49,5944.34,25,0,Premium Elektronik
38407,23,Kadın,Mobil Uygulama,14,2227.33,23,0.158,Akıllı Telefonlar
27483,25,Kadın,Mobil Uygulama,27,2577.74,8,0.179,Akıllı Telefonlar
25011,23,Erkek,Mobil Uygulama,15,806.47,54,0.366,Gaming Ekipmanları
15685,21,Kadın,Mobil Uygulama,14,829.04,57,0.229,Gaming Ekipmanları
17943,24,Kadın,Mobil Uygulama,6,626.76,46,0.257,Gaming Ekipmanları
25146,26,Erkek,Mobil Uygulama,18,839.1,63,0.281,Gaming Ekipmanları
15814,18,Erkek,Mobil Uygulama,16,959.92,40,0.332,Gaming Ekipmanları
18615,21,Kadın,Mobil Uygulama,2,853.18,43,0.384,Gaming Ekipmanları
38284,33,Kadın,Mobil Uygulama,25,1665.06,16,0.115,Akıllı Telefonlar
14556,27,Kadın,Mobil Uygulama,8,721.86,52,0.19,Premium Elektronik
23831,21,Erkek,Masaüstü Web,8,965.4,70,0.354,Gaming Ekipmanları
20449,18,Erkek,Mobil Uygulama,8,685.08,61,0.241,Gaming Ekipmanları
1545,27,Erkek,Masaüstü Web,46,4232.68,19,0.002,Premium Elektronik
17444,25,Erkek,Masaüstü Web,7,631.56,58,0.27,Gaming Ekipmanları
43198,47,Erkek,Masaüstü Web,67,98.08,4,0.001,Mobil Aksesuarlar
2888,45,Erkek,Mobil Uygulama,41,4150.11,20,0.024,Premium Elektronik
37407,30,Erkek,Mobil Uygulama,22,1800.9,39,0.146,Akıllı Telefonlar
11011,18,Kadın,Mobil Uygulama,9,820.65,53,0.172,Gaming Ekipmanları
33423,36,Erkek,Mobil Uygulama,23,2544.97,26,0.112,Akıllı Telefonlar
35357,41,Kadın,Mobil Uygulama,35,1624.07,0,0.123,Akıllı Telefonlar
29210,38,Kadın,Mobil Uygulama,18,2467.03,35,0.019,Akıllı Telefonlar
33242,36,Kadın,Mobil Uygulama,15,1034.93,12,0.066,Gaming Ekipmanları
50795,40,Kadın,Masaüstü Web,76,95.43,3,0.004,Mobil Aksesuarlar
42151,52,Kadın,Masaüstü Web,67,69.12,4,0,Mobil Aksesuarlar
10503,43,Kadın,Masaüstü Web,42,2819.22,8,0.019,Premium Elektronik
31745,32,Kadın,Masaüstü Web,39,1504,28,0.183,Mobil Aksesuarlar
37564,41,Kadın,Mobil Uygulama,11,2453.04,13,0.022,Akıllı Telefonlar
10656,50,Erkek,Mobil Uygulama,46,4380.55,17,0.062,Premium Elektronik
14136,19,Kadın,Mobil Uygulama,13,527.53,43,0.452,Gaming Ekipmanları
3478,51,Kadın,Mobil Uygulama,32,4094.5,7,0.037,Gaming Ekipmanları
37968,28,Kadın,Mobil Uygulama,32,1566.45,13,0.091,Akıllı Telefonlar
43956,47,Kadın,Masaüstü Web,52,43.82,3,0,Gaming Ekipmanları
9339,43,Erkek,Masaüstü Web,64,6671.99,14,0,Premium Elektronik
27199,41,Kadın,Masaüstü Web,32,1583.96,28,0.05,Akıllı Telefonlar
5822,41,Kadın,Masaüstü Web,48,5658.57,12,0.016,Premium Elektronik
40124,36,Kadın,Masaüstü Web,39,2239.24,48,0.154,Akıllı Telefonlar
10081,41,Kadın,Masaüstü Web,48,4068.82,16,0,Premium Elektronik
14931,18,Kadın,Mobil Uygulama,17,935.36,35,0.283,Gaming Ekipmanları
36147,31,Erkek,Mobil Uygulama,1,1759.29,21,0.129,Akıllı Telefonlar
38141,27,Erkek,Mobil Uygulama,29,1132.91,28,0.122,Mobil Aksesuarlar
36712,27,Erkek,Mobil Uygulama,25,1853.99,15,0.16,Akıllı Telefonlar
20802,18,Kadın,Mobil Uygulama,29,557.71,56,0.14,Gaming Ekipmanları
49839,37,Kadın,Masaüstü Web,66,111.78,7,0.006,Mobil Aksesuarlar
34781,35,Kadın,Masaüstü Web,25,2007.64,17,0.102,Akıllı Telefonlar
5116,40,Erkek,Masaüstü Web,49,4886.02,16,0.055,Premium Elektronik
7052,48,Kadın,Mobil Uygulama,55,4344.07,28,0.054,Akıllı Telefonlar
41516,70,Kadın,Masaüstü Web,55,176.72,2,0.007,Mobil Aksesuarlar
18368,23,Erkek,Mobil Uygulama,18,845.17,13,0.279,Gaming Ekipmanları
13143,18,Erkek,Mobil Uygulama,9,820.78,48,0.153,Gaming Ekipmanları
50700,67,Kadın,Mobil Uygulama,30,198.11,2,0.014,Mobil Aksesuarlar
33187,18,Kadın,Masaüstü Web,50,1379.71,33,0.128,Akıllı Telefonlar
35972,30,Erkek,Masaüstü Web,25,2460.45,22,0.088,Akıllı Telefonlar
35127,34,Kadın,Masaüstü Web,13,1949.76,22,0.097,Akıllı Telefonlar
19051,20,Kadın,Mobil Uygulama,15,964.68,60,0.175,Mobil Aksesuarlar
44082,53,Erkek,Masaüstü Web,82,182.48,6,0.021,Mobil Aksesuarlar
9087,30,Erkek,Masaüstü Web,44,5176.89,19,0.009,Premium Elektronik
27370,41,Kadın,Mobil Uygulama,24,2517,27,0.145,Akıllı Telefonlar
22001,21,Erkek,Mobil Uygulama,10,595.14,32,0.388,Mobil Aksesuarlar
14711,23,Erkek,Mobil Uygulama,1,568.54,25,0.238,Gaming Ekipmanları
13207,32,Kadın,Mobil Uygulama,12,757.46,39,0.188,Gaming Ekipmanları
27960,26,Erkek,Mobil Uygulama,33,2181.96,24,0.121,Gaming Ekipmanları
33075,22,Kadın,Masaüstü Web,13,2094.45,30,0.022,Akıllı Telefonlar
26097,36,Kadın,Mobil Uygulama,32,1701.93,30,0.167,Mobil Aksesuarlar
47282,47,Kadın,Masaüstü Web,71,122.85,6,0.022,Mobil Aksesuarlar
30303,38,Erkek,Mobil Uygulama,17,1913.38,23,0.134,Akıllı Telefonlar
39721,33,Kadın,Masaüstü Web,24,2011.83,28,0.147,Premium Elektronik
8256,53,Kadın,Mobil Uygulama,49,5160.26,9,0.037,Premium Elektronik
1821,39,Erkek,Masaüstü Web,50,3509.26,13,0.05,Premium Elektronik
41501,38,Erkek,Masaüstü Web,43,180.86,1,0.019,Mobil Aksesuarlar
47349,60,Kadın,Masaüstü Web,66,73.62,3,0.014,Mobil Aksesuarlar
49008,49,Kadın,Masaüstü Web,50,158.54,2,0,Mobil Aksesuarlar
33991,36,Kadın,Mobil Uygulama,33,2181.92,32,0.213,Akıllı Telefonlar
11409,24,Erkek,Mobil Uygulama,9,668.94,54,0.345,Gaming Ekipmanları
28484,29,Erkek,Mobil Uygulama,41,1987.09,22,0.119,Akıllı Telefonlar
6211,43,Kadın,Masaüstü Web,20,5436.34,16,0.04,Premium Elektronik
46970,38,Erkek,Masaüstü Web,57,181.1,3,0.014,Mobil Aksesuarlar
18752,18,Erkek,Mobil Uygulama,21,397.34,49,0.229,Gaming Ekipmanları
30439,32,Erkek,Mobil Uygulama,24,2089.49,31,0.111,Akıllı Telefonlar
28876,30,Erkek,Mobil Uygulama,33,1995.29,31,0.112,Akıllı Telefonlar
26268,35,Kadın,Mobil Uygulama,12,3063.53,21,0.069,Akıllı Telefonlar
43442,52,Kadın,Masaüstü Web,71,137.07,4,0.004,Mobil Aksesuarlar
13078,25,Erkek,Mobil Uygulama,12,681.27,51,0.208,Gaming Ekipmanları
28621,23,Erkek,Mobil Uygulama,35,2140.84,27,0.038,Akıllı Telefonlar
46179,55,Kadın,Masaüstü Web,75,93.95,2,0.005,Mobil Aksesuarlar
14159,19,Erkek,Mobil Uygulama,12,950.9,59,0.16,Gaming Ekipmanları
23167,18,Erkek,Mobil Uygulama,19,844.02,22,0.312,Akıllı Telefonlar
10508,46,Erkek,Mobil Uygulama,47,5529.76,22,0.029,Premium Elektronik
47919,47,Kadın,Mobil Uygulama,75,156.38,4,0.003,Akıllı Telefonlar
31127,27,Erkek,Mobil Uygulama,33,1591.23,24,0.083,Akıllı Telefonlar
48286,65,Erkek,Masaüstü Web,35,140.89,7,0.013,Mobil Aksesuarlar
26321,18,Erkek,Mobil Uygulama,27,2542.9,18,0.152,Akıllı Telefonlar
17588,20,Erkek,Mobil Uygulama,12,853.09,40,0.292,Gaming Ekipmanları
20298,21,Erkek,Mobil Uygulama,16,995.7,54,0.27,Gaming Ekipmanları
40843,28,Erkek,Mobil Uygulama,20,1180.18,24,0.096,Akıllı Telefonlar
6252,39,Erkek,Mobil Uygulama,44,4834.13,17,0,Premium Elektronik
24740,26,Erkek,Mobil Uygulama,15,854,55,0.366,Gaming Ekipmanları
45627,51,Kadın,Masaüstü Web,65,155.97,1,0.013,Mobil Aksesuarlar
41992,42,Erkek,Masaüstü Web,59,177.33,5,0,Mobil Aksesuarlar
20173,20,Erkek,Mobil Uygulama,8,805.58,45,0.263,Gaming Ekipmanları
18540,19,Erkek,Mobil Uygulama,10,735.96,38,0.322,Gaming Ekipmanları
6721,39,Erkek,Masaüstü Web,51,5363.83,17,0.01,Premium Elektronik
50504,57,Kadın,Mobil Uygulama,86,149.44,4,0.007,Mobil Aksesuarlar
11374,18,Erkek,Mobil Uygulama,21,1119.34,49,0.423,Gaming Ekipmanları
32613,35,Kadın,Mobil Uygulama,32,1893.74,25,0.078,Akıllı Telefonlar
24114,31,Erkek,Mobil Uygulama,15,700.84,48,0.297,Akıllı Telefonlar
11329,18,Kadın,Mobil Uygulama,5,702.48,39,0.163,Mobil Aksesuarlar
26540,32,Kadın,Mobil Uygulama,30,2204.68,20,0.122,Akıllı Telefonlar
5114,33,Erkek,Masaüstü Web,24,4010.06,15,0.04,Premium Elektronik
25858,19,Erkek,Mobil Uygulama,24,986.25,46,0.275,Gaming Ekipmanları
42356,48,Kadın,Masaüstü Web,54,206.05,4,0.019,Mobil Aksesuarlar
49323,46,Erkek,Masaüstü Web,57,144.53,4,0.02,Mobil Aksesuarlar
47942,57,Kadın,Masaüstü Web,84,211.49,5,0,Mobil Aksesuarlar
9219,41,Kadın,Masaüstü Web,56,4329.41,18,0.031,Premium Elektronik
46235,24,Kadın,Masaüstü Web,61,138.07,6,0.011,Mobil Aksesuarlar
29737,34,Erkek,Mobil Uygulama,16,2047.7,23,0.092,Premium Elektronik
1285,55,Erkek,Mobil Uygulama,46,4621.48,27,0.028,Premium Elektronik
6094,52,Kadın,Masaüstü Web,58,4696.64,15,0.038,Premium Elektronik
37696,26,Erkek,Mobil Uygulama,22,2006.82,32,0.092,Premium Elektronik
31464,39,Kadın,Masaüstü Web,34,2567.93,37,0.053,Akıllı Telefonlar
49077,72,Erkek,Masaüstü Web,41,161.08,4,0.006,Mobil Aksesuarlar
40379,23,Erkek,Mobil Uygulama,33,1286.02,28,0.087,Akıllı Telefonlar
36115,40,Erkek,Mobil Uygulama,48,1273.63,24,0.132,Mobil Aksesuarlar
45900,56,Kadın,Masaüstü Web,56,165.89,4,0,Mobil Aksesuarlar
41784,32,Kadın,Mobil Uygulama,43,122.19,2,0,Mobil Aksesuarlar
6918,31,Kadın,Masaüstü Web,50,4482.63,15,0.028,Akıllı Telefonlar
20319,23,Kadın,Masaüstü Web,13,763.79,60,0.258,Gaming Ekipmanları
17047,22,Kadın,Mobil Uygulama,19,942.2,50,0.197,Gaming Ekipmanları
32531,36,Erkek,Mobil Uygulama,14,1163.78,43,0.158,Mobil Aksesuarlar
23901,19,Erkek,Mobil Uygulama,17,467.71,76,0.191,Gaming Ekipmanları
29117,29,Erkek,Mobil Uygulama,24,1444.73,16,0.234,Akıllı Telefonlar
22572,18,Kadın,Mobil Uygulama,1,785.29,46,0.233,Gaming Ekipmanları
30185,20,Kadın,Mobil Uygulama,22,1730.2,25,0.052,Mobil Aksesuarlar
31241,34,Erkek,Mobil Uygulama,24,1935.85,14,0.198,Akıllı Telefonlar
24434,25,Kadın,Mobil Uygulama,24,756,68,0.236,Gaming Ekipmanları
20426,28,Kadın,Mobil Uygulama,12,865.16,41,0.18,Akıllı Telefonlar
14790,21,Kadın,Masaüstü Web,22,594.19,48,0.216,Gaming Ekipmanları
23733,26,Kadın,Mobil Uygulama,15,1261.77,49,0.247,Gaming Ekipmanları
7499,42,Kadın,Mobil Uygulama,50,5036.29,11,0.037,Premium Elektronik
29182,31,Kadın,Masaüstü Web,23,2050.84,30,0.177,Akıllı Telefonlar
29003,37,Kadın,Mobil Uygulama,16,1678.01,8,0.083,Mobil Aksesuarlar
11646,21,Kadın,Mobil Uygulama,16,579.63,55,0.283,Mobil Aksesuarlar
49592,49,Kadın,Masaüstü Web,79,120.71,5,0.011,Mobil Aksesuarlar
28514,24,Erkek,Mobil Uygulama,22,2172.01,25,0.183,Gaming Ekipmanları
33082,37,Erkek,Masaüstü Web,14,2406.25,31,0.151,Mobil Aksesuarlar
26423,30,Erkek,Mobil Uygulama,22,1404.04,18,0.088,Akıllı Telefonlar
18043,23,Erkek,Mobil Uygulama,4,806.96,72,0.212,Gaming Ekipmanları
33520,33,Erkek,Mobil Uygulama,11,2690.18,17,0.155,Akıllı Telefonlar
1657,42,Erkek,Mobil Uygulama,24,5934,13,0.053,Akıllı Telefonlar
26068,34,Erkek,Mobil Uygulama,31,1887.79,21,0.031,Akıllı Telefonlar
37693,18,Kadın,Mobil Uygulama,26,1287.8,14,0.111,Mobil Aksesuarlar
28232,26,Erkek,Mobil Uygulama,30,665.75,25,0.17,Akıllı Telefonlar
34667,36,Erkek,Masaüstü Web,30,2946.38,22,0.134,Akıllı Telefonlar
21564,26,Erkek,Mobil Uygulama,2,773.86,44,0.244,Gaming Ekipmanları
8086,29,Erkek,Masaüstü Web,39,5129.48,18,0.001,Premium Elektronik
4414,37,Kadın,Mobil Uygulama,55,5494.41,9,0,Premium Elektronik
6457,38,Erkek,Mobil Uygulama,55,4455.37,12,0.055,Mobil Aksesuarlar
14483,22,Erkek,Mobil Uygulama,4,684.93,39,0.347,Gaming Ekipmanları
47528,63,Erkek,Mobil Uygulama,72,191.73,4,0,Mobil Aksesuarlar
34877,27,Kadın,Mobil Uygulama,23,1420.76,31,0.063,Akıllı Telefonlar
39954,31,Kadın,Mobil Uygulama,23,1996.82,24,0.154,Akıllı Telefonlar
33642,26,Kadın,Masaüstü Web,21,2570.82,32,0.046,Akıllı Telefonlar
4533,41,Kadın,Mobil Uygulama,48,6209.71,17,0,Premium Elektronik
26154,38,Erkek,Mobil Uygulama,35,1136.21,15,0.105,Akıllı Telefonlar
13196,22,Kadın,Masaüstü Web,10,930.48,94,0.038,Gaming Ekipmanları
16307,26,Erkek,Mobil Uygulama,9,659.06,50,0.314,Gaming Ekipmanları
34077,20,Erkek,Mobil Uygulama,35,2006.8,23,0.106,Akıllı Telefonlar
42932,60,Kadın,Masaüstü Web,55,195.25,5,0.004,Gaming Ekipmanları
15811,24,Erkek,Mobil Uygulama,9,987.82,54,0.211,Gaming Ekipmanları
50978,46,Kadın,Masaüstü Web,54,63.87,0,0.019,Mobil Aksesuarlar
33894,26,Kadın,Mobil Uygulama,23,2321.48,17,0.168,Akıllı Telefonlar
30627,43,Erkek,Mobil Uygulama,29,1633.82,32,0.057,Premium Elektronik
35650,27,Erkek,Mobil Uygulama,1,1360.39,44,0.164,Akıllı Telefonlar
31649,35,Erkek,Mobil Uygulama,23,1899.87,21,0.226,Akıllı Telefonlar
13554,23,Erkek,Mobil Uygulama,15,1069.26,42,0.208,Gaming Ekipmanları
1804,39,Kadın,Masaüstü Web,48,4543.9,12,0.045,Premium Elektronik
14486,26,Erkek,Mobil Uygulama,16,772.21,46,0.285,Gaming Ekipmanları
3785,39,Kadın,Mobil Uygulama,54,4131.2,23,0.023,Premium Elektronik
47569,56,Erkek,Mobil Uygulama,63,140.64,1,0,Mobil Aksesuarlar
47995,49,Kadın,Masaüstü Web,83,228.87,4,0.002,Gaming Ekipmanları
27893,39,Erkek,Mobil Uygulama,21,2394.63,27,0.058,Akıllı Telefonlar
30108,33,Kadın,Mobil Uygulama,43,2373.39,33,0.05,Akıllı Telefonlar
24432,24,Erkek,Mobil Uygulama,7,947.6,44,0.238,Gaming Ekipmanları
1231,38,Erkek,Masaüstü Web,43,5455.39,15,0.024,Premium Elektronik
1203,48,Kadın,Mobil Uygulama,45,4989.13,14,0.013,Premium Elektronik
44413,56,Kadın,Masaüstü Web,41,258.17,1,0.002,Mobil Aksesuarlar
17097,19,Kadın,Mobil Uygulama,5,617.88,34,0.292,Gaming Ekipmanları
3335,47,Kadın,Mobil Uygulama,53,2144.08,16,0.002,Premium Elektronik
14608,22,Kadın,Mobil Uygulama,8,678.94,30,0.213,Gaming Ekipmanları
18874,24,Kadın,Mobil Uygulama,6,732.64,48,0.34,Gaming Ekipmanları
37643,31,Kadın,Mobil Uygulama,9,2046.34,16,0.055,Mobil Aksesuarlar
25453,18,Erkek,Mobil Uygulama,8,805.42,25,0.213,Gaming Ekipmanları
45049,58,Kadın,Masaüstü Web,62,188.38,2,0,Gaming Ekipmanları
39888,44,Kadın,Mobil Uygulama,9,2972.67,30,0.178,Akıllı Telefonlar
23768,18,Kadın,Mobil Uygulama,13,1005.65,72,0.29,Mobil Aksesuarlar
10215,38,Kadın,Mobil Uygulama,56,5030.42,12,0.005,Premium Elektronik
28165,38,Erkek,Mobil Uygulama,18,2498.49,22,0.083,Akıllı Telefonlar
10559,39,Kadın,Mobil Uygulama,47,2009.72,9,0.022,Akıllı Telefonlar
41323,64,Kadın,Masaüstü Web,50,129.72,2,0.008,Mobil Aksesuarlar
8418,37,Kadın,Masaüstü Web,43,4722.39,13,0.013,Akıllı Telefonlar
44261,72,Kadın,Masaüstü Web,80,146.41,4,0.008,Mobil Aksesuarlar
19750,19,Erkek,Mobil Uygulama,2,514.65,47,0.244,Gaming Ekipmanları
34484,38,Kadın,Mobil Uygulama,39,2015.17,24,0.189,Akıllı Telefonlar
47610,65,Erkek,Masaüstü Web,42,222.23,3,0.017,Mobil Aksesuarlar
38027,33,Kadın,Mobil Uygulama,31,1790.49,33,0.113,Akıllı Telefonlar
48540,69,Erkek,Mobil Uygulama,43,137.44,5,0.008,Mobil Aksesuarlar
47716,47,Kadın,Mobil Uygulama,65,75.9,5,0.005,Premium Elektronik
16476,30,Erkek,Mobil Uygulama,16,717.49,30,0.219,Premium Elektronik
15753,21,Erkek,Mobil Uygulama,1,869.54,50,0.044,Gaming Ekipmanları
25445,18,Kadın,Mobil Uygulama,20,781.5,79,0.267,Gaming Ekipmanları
39693,27,Erkek,Mobil Uygulama,24,1571.26,19,0.064,Akıllı Telefonlar
40153,37,Erkek,Mobil Uygulama,22,1865.37,14,0.153,Akıllı Telefonlar
44564,40,Kadın,Masaüstü Web,72,160.99,7,0.003,Mobil Aksesuarlar
21641,20,Erkek,Mobil Uygulama,11,658.45,65,0.286,Gaming Ekipmanları
35332,40,Kadın,Mobil Uygulama,4,1933.4,40,0.116,Akıllı Telefonlar
30381,24,Kadın,Masaüstü Web,25,1046.27,14,0.001,Akıllı Telefonlar
20025,23,Erkek,Mobil Uygulama,15,742.11,40,0.245,Gaming Ekipmanları
15898,25,Erkek,Mobil Uygulama,16,523.34,18,0.329,Gaming Ekipmanları
16462,18,Erkek,Mobil Uygulama,25,1035.68,47,0.148,Gaming Ekipmanları
33307,26,Kadın,Mobil Uygulama,29,1351.92,14,0.131,Akıllı Telefonlar
23586,18,Erkek,Mobil Uygulama,8,676.51,84,0.236,Gaming Ekipmanları
1368,42,Erkek,Mobil Uygulama,37,5038.21,23,0.053,Premium Elektronik
33240,38,Kadın,Masaüstü Web,16,2006.31,13,0.148,Akıllı Telefonlar
43592,65,Erkek,Masaüstü Web,65,157.87,7,0.015,Mobil Aksesuarlar
46354,52,Erkek,Masaüstü Web,81,119.66,6,0.026,Mobil Aksesuarlar
14021,18,Erkek,Mobil Uygulama,6,958.31,48,0.364,Akıllı Telefonlar
49508,66,Erkek,Masaüstü Web,54,138.84,5,0.012,Mobil Aksesuarlar
9320,39,Kadın,Mobil Uygulama,51,3318.11,23,0.005,Premium Elektronik
8555,47,Kadın,Mobil Uygulama,57,3363.66,10,0.055,Premium Elektronik
12624,19,Erkek,Mobil Uygulama,20,1084.35,42,0.283,Akıllı Telefonlar
13755,25,Erkek,Mobil Uygulama,10,1068.52,34,0.275,Gaming Ekipmanları
19187,27,Kadın,Mobil Uygulama,13,648.33,43,0.306,Gaming Ekipmanları
30523,28,Kadın,Mobil Uygulama,15,2122,27,0.094,Akıllı Telefonlar
36559,43,Erkek,Mobil Uygulama,13,964.97,22,0.153,Akıllı Telefonlar
